"Course","Term","FileName","Asset","Url","Bytes","Hash"
"EcoIV","20201","Repaso_1_Parcial2.pdf","EcoIV_20201_Repaso_1_Parcial2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_1_Parcial2.pdf","18846477","59EB5A09F33410064FA91228B86A9D0B"
"EcoIV","20201","Repaso_2_Final.pdf","EcoIV_20201_Repaso_2_Final.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_2_Final.pdf","22297208","6118923DC59FB3747323F7474F16EF46"
"EcoIV","20201","Repaso_2_Parcial1.pdf","EcoIV_20201_Repaso_2_Parcial1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_2_Parcial1.pdf","4846942","92301E32B511CA2AEC2A169331F4EDE4"
"EcoIV","20201","Repaso_2_Parcial2.pdf","EcoIV_20201_Repaso_2_Parcial2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_2_Parcial2.pdf","10386866","4E9EEDA15585F2688A71D1D84B09E0AB"
"EcoIV","20201","Repaso_3_Final.pdf","EcoIV_20201_Repaso_3_Final.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_3_Final.pdf","16777216","E5DA9868D78E288AA6F64C6BD801D7D7"
"EcoIV","20201","Repaso_3_Parcial1.pdf","EcoIV_20201_Repaso_3_Parcial1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_3_Parcial1.pdf","8041904","0A9B7FB6C701493EC28551AA4AC32345"
"EcoIV","20201","Repaso_3_Parcial2.pdf","EcoIV_20201_Repaso_3_Parcial2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_3_Parcial2.pdf","18975966","26B207A5C1FD29F00A4AEA6CB0BB31BF"
"EcoIV","20201","Repaso_4_Parcial1.pdf","EcoIV_20201_Repaso_4_Parcial1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Repaso_4_Parcial1.pdf","13631488","044F53C6E8A425C5FC05DD323E7C63EC"
"EcoIV","20201","Sept_2011_XI.pdf","EcoIV_20201_Sept_2011_XI.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Sept_2011_XI.pdf","654626","02025B21BAFA2454943592890D098041"
"EcoIV","20201","Solucion Parcial 1.pdf","EcoIV_20201_Solucion_Parcial_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Solucion_Parcial_1.pdf","6640808","607A69A577E77D2E4B27471837B43FD2"
"EcoIV","20201","SolucionParcial1.pdf","EcoIV_20201_SolucionParcial1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_SolucionParcial1.pdf","19249500","6EB73BD38AF2A52F0CC2A1E050B88D65"
"EcoIV","20201","SolucionParcial2.pdf","EcoIV_20201_SolucionParcial2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_SolucionParcial2.pdf","14963524","81C726FDFA601145A06DFCD5B0CAB7D5"
"EcoIV","20201","Solucion_Parcial_2_20192.pdf","EcoIV_20201_Solucion_Parcial_2_20192.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Solucion_Parcial_2_20192.pdf","15001482","1BF089F34E8F8F9F09D2F7A05C86164A"
"EcoIV","20201","Solucion_Parcial_2_20201.pdf","EcoIV_20201_Solucion_Parcial_2_20201.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Solucion_Parcial_2_20201.pdf","15013417","73118A3F6A59D2533CAFDD1FF3D4EE21"
"EcoIV","20201","Temario.pdf","EcoIV_20201_Temario.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Temario.pdf","69455","0FE9C88707F3CD9BD73474B106CC7160"
"EcoIV","20211","Lecture1.pdf","EcoIV_20192_Lecture1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Lecture1.pdf","413739","9ECE71C320B6D3B43928267314F2B903"
"EcoIV","20211","Lecture10.pdf","EcoIV_20201_Lecture10.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture10.pdf","557126","895F6F62A6B81C4B28901B0C66C86D49"
"EcoIV","20211","Lecture10_1.pdf","EcoIV_20211_Lecture10_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture10_1.pdf","4507697","344A13B84220D480229F51A3210B31C5"
"EcoIV","20211","Lecture10_2.pdf","EcoIV_20211_Lecture10_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture10_2.pdf","8170735","5C8EB764BB4C527098F27C28C38A734E"
"EcoIV","20211","Lecture11.pdf","EcoIV_20201_Lecture11.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture11.pdf","807233","2345DA1AE2AAD3E4CA148A226C18377A"
"EcoIV","20211","Lecture11_1.pdf","EcoIV_20211_Lecture11_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture11_1.pdf","9988185","8834248EFBD3161650DBB91C213FAE7F"
"EcoIV","20211","Lecture11_2.pdf","EcoIV_20211_Lecture11_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture11_2.pdf","8137009","877AED9D41C47D46AD0B0684D3C24097"
"EcoIV","20211","Lecture12.pdf","EcoIV_20201_Lecture12.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture12.pdf","967734","76D3DED3B6ACCA5001BEDE7A8777CD14"
"EcoIV","20211","Lecture12_1.pdf","EcoIV_20211_Lecture12_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture12_1.pdf","11978585","FDD0DAC912834E40830A13EF6080FB93"
"EcoIV","20211","Lecture12_2.pdf","EcoIV_20211_Lecture12_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture12_2.pdf","10406064","242B7FF702A67454AE5107ED08FDC0D7"
"EcoIV","20211","Lecture13.pdf","EcoIV_20201_Lecture13.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture13.pdf","602681","88A123AF343DB76EB27207A2332D3FD0"
"EcoIV","20211","Lecture13_1.pdf","EcoIV_20211_Lecture13_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture13_1.pdf","7291213","92D8359E27BE47E6623350BF8DBCDAB5"
"EcoIV","20211","Lecture13_2.pdf","EcoIV_20211_Lecture13_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture13_2.pdf","8849365","BAB5123D657845B608AA943DC4C12F1D"
"EcoIV","20211","Lecture14.pdf","EcoIV_20201_Lecture14.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture14.pdf","575556","AE13A03A33875DB1AB8FB751BEF12590"
"EcoIV","20211","Lecture14_1.pdf","EcoIV_20211_Lecture14_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture14_1.pdf","7797997","D36ABC5E73173418AA62E14DCF6CC678"
"EcoIV","20211","Lecture14_2.pdf","EcoIV_20211_Lecture14_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture14_2.pdf","7736000","D094FB0C36C7D11C920742356D76E561"
"EcoIV","20211","Lecture15.pdf","EcoIV_20201_Lecture15.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture15.pdf","758101","5F45394AA9039A288CC02A7AED2E5B1A"
"EcoIV","20211","Lecture15_1.pdf","EcoIV_20211_Lecture15_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture15_1.pdf","8132869","D76CB3741E3B498DA04B6235FE9E821D"
"EcoIV","20211","Lecture15_2.pdf","EcoIV_20211_Lecture15_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture15_2.pdf","4844400","14B03C15B5404ADA9A16FF100B6660CC"
"EcoIV","20211","Lecture16.pdf","EcoIV_20201_Lecture16.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture16.pdf","782352","FD65CD6FB31FDB70F8983D238B0766C4"
"EcoIV","20211","Lecture16_1.pdf","EcoIV_20211_Lecture16_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture16_1.pdf","9590002","62E607DCB8D0E9F6F2050BDDBD6AA445"
"EcoIV","20211","Lecture16_2.pdf","EcoIV_20211_Lecture16_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture16_2.pdf","14132459","EEC94047038F6E8812B3F39CF396B142"
"EcoIV","20211","Lecture17.pdf","EcoIV_20201_Lecture17.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture17.pdf","541226","65ACD982EE4B7A77D7C77148C9DC9A52"
"EcoIV","20211","Lecture17_1.pdf","EcoIV_20211_Lecture17_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture17_1.pdf","7341877","1D6CF29231E35F8B76FAAD2D35E85588"
"EcoIV","20211","Lecture18.pdf","EcoIV_20201_Lecture18.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture18.pdf","1240592","028B02B65EAF10F19633ECA30BA08E1E"
"EcoIV","20211","Lecture18_1.pdf","EcoIV_20211_Lecture18_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture18_1.pdf","12475771","8B0084A57AA37AB08520B36FF0E88EE5"
"EcoIV","20211","Lecture18_2.pdf","EcoIV_20211_Lecture18_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture18_2.pdf","9427135","F4C3418BBA4929E35137BD23789E083D"
"EcoIV","20211","Lecture19.pdf","EcoIV_20201_Lecture19.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture19.pdf","906282","F4FA816360F3A36EE9BF13C4BD7E25EE"
"EcoIV","20211","Lecture19_1.pdf","EcoIV_20211_Lecture19_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture19_1.pdf","11189159","74CD67D18E91B71FE8C350C7214E3D19"
"EcoIV","20211","Lecture19_2.pdf","EcoIV_20211_Lecture19_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture19_2.pdf","6849399","8B0D167D11BBBC24803DA50F46FE3874"
"EcoIV","20211","Lecture1_1.pdf","EcoIV_20211_Lecture1_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture1_1.pdf","8281316","632F40BFEFB62FA7E50536E20430C740"
"EcoIV","20211","Lecture1_2.pdf","EcoIV_20211_Lecture1_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture1_2.pdf","7208403","C315BBB239A7A56CE18CEA7561DDCFD3"
"EcoIV","20211","Lecture2.pdf","EcoIV_20192_Lecture2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Lecture2.pdf","465196","7EAF3F418E0A7A594D1943396A7B7B60"
"EcoIV","20211","Lecture20.pdf","EcoIV_20201_Lecture20.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture20.pdf","452171","BA51D60A76DC007F43EBC81039B3EFF8"
"EcoIV","20211","Lecture20_1.pdf","EcoIV_20211_Lecture20_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture20_1.pdf","4177303","B9C4F8B64F02C272E03842BCE9AEBA54"
"EcoIV","20211","Lecture20_2.pdf","EcoIV_20211_Lecture20_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture20_2.pdf","5101516","332BF04413B52945345441E8C64E8C23"
"EcoIV","20211","Lecture2_1.pdf","EcoIV_20211_Lecture2_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture2_1.pdf","7371174","E7524DC66BBE105AF7C58B9AC5596008"
"EcoIV","20211","Lecture2_2.pdf","EcoIV_20211_Lecture2_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture2_2.pdf","7650469","CCB3426F5BBA55E463295C4A581BD23E"
"EcoIV","20211","Lecture3.pdf","EcoIV_20192_Lecture3.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Lecture3.pdf","634666","01D15008A1774997ABD02D9A372FB9A0"
"EcoIV","20211","Lecture3_1.pdf","EcoIV_20211_Lecture3_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture3_1.pdf","9430531","3ED69173C4683C1BFD956967BE86B45E"
"EcoIV","20211","Lecture3_2.pdf","EcoIV_20211_Lecture3_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture3_2.pdf","7838162","1C4CAFA85E89D5D211B87471A3B56864"
"EcoIV","20211","Lecture4.pdf","EcoIV_20211_Lecture4.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture4.pdf","554678","E7D1B87FA7B5B2C35C600B27F4749CA8"
"EcoIV","20211","Lecture4_1.pdf","EcoIV_20211_Lecture4_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture4_1.pdf","6180524","88E60EF22C34E7316550924E5F60D71D"
"EcoIV","20211","Lecture4_2.pdf","EcoIV_20211_Lecture4_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture4_2.pdf","8597511","712DDC9902A4490529ED1A7CAA621DBB"
"EcoIV","20211","Lecture5.pdf","EcoIV_20211_Lecture5.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture5.pdf","534249","4447C8741576490AC48DE5D9E9DAC3EF"
"EcoIV","20211","Lecture5_1.pdf","EcoIV_20211_Lecture5_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture5_1.pdf","9465716","108246CA6FF52C11B12DE1CA8DC2A5B5"
"EcoIV","20211","Lecture5_2.pdf","EcoIV_20211_Lecture5_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture5_2.pdf","8854838","88D5071A84E9F163E9C1E6203CB1A0CC"
"EcoIV","20211","Lecture6.pdf","EcoIV_20211_Lecture6.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture6.pdf","603191","0927AEF8B0A1C3EF53FB27DCE2935896"
"EcoIV","20211","Lecture6_1.pdf","EcoIV_20211_Lecture6_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture6_1.pdf","6306565","BE89DADC4EF9D045D40E095D9F17D492"
"EcoIV","20211","Lecture6_2.pdf","EcoIV_20211_Lecture6_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture6_2.pdf","5575654","6A3491DD2E56BA5DB5D7351623BC8928"
"EcoIV","20211","Lecture7.pdf","EcoIV_20201_Lecture7.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture7.pdf","444988","10E42F973A044ABFDF6E5EF14D0BD0E2"
"EcoIV","20211","Lecture7_1.pdf","EcoIV_20211_Lecture7_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture7_1.pdf","4047222","3440A01D20C3F548937132CD1DFF8F44"
"EcoIV","20211","Lecture7_2.pdf","EcoIV_20211_Lecture7_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture7_2.pdf","5638367","D9BC79E1DA1F78278207DECAE5EB83A7"
"EcoIV","20211","Lecture8-9.pdf","EcoIV_20211_Lecture8-9.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture8-9.pdf","581283","3D3ECB666D1C73C65EB2300D3D48E677"
"EcoIV","20211","Lecture8.pdf","EcoIV_20201_Lecture8.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture8.pdf","584181","262B2BD9B717565F202CEEE285873568"
"EcoIV","20211","Lecture8_1.pdf","EcoIV_20211_Lecture8_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture8_1.pdf","9242609","49E7D6AA10A34A8333B6E1DD3BDAB1EE"
"EcoIV","20211","Lecture8_2.pdf","EcoIV_20211_Lecture8_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture8_2.pdf","8925092","F048D11E4E8F95884B16E950C17DFFF6"
"EcoIV","20211","Lecture9.pdf","EcoIV_20201_Lecture9.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture9.pdf","496406","DA40560777239D3E9FF37D86195309EA"
"EcoIV","20211","RepasoFinalA_1.pdf","EcoIV_20211_RepasoFinalA_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoFinalA_1.pdf","12681909","4CB6E511E8402B9A8D3617C7041665B3"
"EcoIV","20211","RepasoFinalA_2.pdf","EcoIV_20211_RepasoFinalA_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoFinalA_2.pdf","5702217","D3689FB1E410647F6A9D547D0095C4CE"
"EcoIV","20211","RepasoFinalB_1.pdf","EcoIV_20211_RepasoFinalB_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoFinalB_1.pdf","10119507","EC4792C022969A02D888C63CF687610A"
"EcoIV","20211","RepasoFinalB_2.pdf","EcoIV_20211_RepasoFinalB_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoFinalB_2.pdf","2611248","A22B6BB6474981F0D85596161AC4C87B"
"EcoIV","20211","RepasoParcial_1A_1.pdf","EcoIV_20211_RepasoParcial_1A_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1A_1.pdf","4238537","BB4BB77140309AD0627421B822258875"
"EcoIV","20211","RepasoParcial_1A_2.pdf","EcoIV_20211_RepasoParcial_1A_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1A_2.pdf","3239497","872C01FB824E07167DB8AA4483C89BD6"
"EcoIV","20211","RepasoParcial_1B_1.pdf","EcoIV_20211_RepasoParcial_1B_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1B_1.pdf","8137570","BA1439500AE2D9EFA4C1F2002E821CF3"
"EcoIV","20211","RepasoParcial_1B_2.pdf","EcoIV_20211_RepasoParcial_1B_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1B_2.pdf","6019513","A188C4181A515E210D9A6D2229CB6487"
"EcoIV","20211","RepasoParcial_1C_1.pdf","EcoIV_20211_RepasoParcial_1C_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1C_1.pdf","8154469","9C2A35259EAF827C234913D3012BF83F"
"EcoIV","20211","RepasoParcial_1C_2.pdf","EcoIV_20211_RepasoParcial_1C_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1C_2.pdf","20711716","536D0C293DA09257DB3D690106F4CDFE"
"EcoIV","20211","RepasoParcial_1D_1.pdf","EcoIV_20211_RepasoParcial_1D_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1D_1.pdf","14926035","F34C00CA213A5FDF3479B526BE0123BB"
"EcoIV","20211","RepasoParcial_1D_2.pdf","EcoIV_20211_RepasoParcial_1D_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_1D_2.pdf","1299041","2CE8D4A19E1FB156370800D9A52A5FD6"
"EcoIV","20211","RepasoParcial_2A_1.pdf","EcoIV_20211_RepasoParcial_2A_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_2A_1.pdf","5558087","72130B8294CA90CEFB99ECAA40947161"
"EcoIV","20211","RepasoParcial_2A_2.pdf","EcoIV_20211_RepasoParcial_2A_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_2A_2.pdf","4589936","E3A0E2677BBBD28C7E23385520E3BDB0"
"EcoIV","20211","RepasoParcial_2B_1.pdf","EcoIV_20211_RepasoParcial_2B_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_2B_1.pdf","5121381","CE5EA511376C86153CBD825F545E90F6"
"EcoIV","20211","RepasoParcial_2B_2.pdf","EcoIV_20211_RepasoParcial_2B_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_2B_2.pdf","3221945","A75C71914DE21CE5488EB4A36EE5A59F"
"EcoIV","20211","RepasoParcial_2C_1.pdf","EcoIV_20211_RepasoParcial_2C_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_2C_1.pdf","10114166","31B31E40E9E76BDA4B4177842521B921"
"EcoIV","20211","RepasoParcial_2C_2.pdf","EcoIV_20211_RepasoParcial_2C_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_RepasoParcial_2C_2.pdf","3562153","C9B60D428C629BF8A2D0AFE5B920C10B"
"EcoIV","20211","SolucionParcial2.pdf","EcoIV_20211_SolucionParcial2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_SolucionParcial2.pdf","4691824","0412F53DFE5CD55EA23DD25D182FF2A1"
"EcoIV","20211","SolucionParcialFeb2020_1.pdf","EcoIV_20211_SolucionParcialFeb2020_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_SolucionParcialFeb2020_1.pdf","11405344","FB72DF20CA99A65C16AB6867A1EBCB15"
"EcoIV","20211","SolucionParcialFeb2020_2.pdf","EcoIV_20211_SolucionParcialFeb2020_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_SolucionParcialFeb2020_2.pdf","12437702","CAD670717855A81B2B40F9DD4369490C"
"EcoIV","20211","Temario.pdf","EcoIV_20211_Temario.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Temario.pdf","69641","39DB291466F8664B4D14CB7B0ED1C78E"
"EcoIV","20221","Dic2021.pdf","EcoIV_20221_Dic2021.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Dic2021.pdf","11306073","13F12E53DB256F87820BD44C1D8617B4"
"EcoIV","20221","Lecture1.pdf","EcoIV_20221_Lecture1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture1.pdf","419118","E1C49296D4472572DD60E6BE342B1659"
"EcoIV","20221","Lecture10.pdf","EcoIV_20201_Lecture10.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture10.pdf","557126","895F6F62A6B81C4B28901B0C66C86D49"
"EcoIV","20221","Lecture10_1.pdf","EcoIV_20221_Lecture10_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture10_1.pdf","6694737","1F33C17B9766C5222D82DC18AC73E77B"
"EcoIV","20221","Lecture10_2.pdf","EcoIV_20221_Lecture10_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture10_2.pdf","4304103","D9241B5B3F8B86F624F3EB467EA7ED89"
"EcoIV","20221","Lecture11.pdf","EcoIV_20221_Lecture11.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture11.pdf","819032","5E297E46422CEDC1A76C1C0CC8DDF788"
"EcoIV","20221","Lecture11_1.pdf","EcoIV_20221_Lecture11_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture11_1.pdf","7327994","45436DE3135A411017CCD797ECFD340C"
"EcoIV","20221","Lecture11_2.pdf","EcoIV_20221_Lecture11_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture11_2.pdf","7025913","FD086089FA237E27F0684017397320FE"
"EcoIV","20221","Lecture12.pdf","EcoIV_20221_Lecture12.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture12.pdf","883062","0320B6F242244480AD878628DDFEA60A"
"EcoIV","20221","Lecture12_1.pdf","EcoIV_20221_Lecture12_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture12_1.pdf","6224084","8D8CDEBA02A4C46142A88B8093D916A1"
